,user_id,business_id,stars,text,year,state,state_name,latitude,longitude,source,month,sentiment
2003,tQPk4JiBPsx7NSIDbW49Vg,oJyhIkZY-0BkgtkmK7tRhg,1.0,"I sat here for 4 hours and my hair is absolutely horrible! I was shown a beautiful platinum color and my hair is not even close! It's worse then when I went in.  I was charged $110 for a disaster! I left in tears! I have a corporate party to attend and they cannot get me in to fix it! I have 4 different colors going on! The store manager told me she reviewed the cameras and all that was used was bleach and toner! I have blonde hair that ulta did in August. No reason for this mess. I have gray on the top white on the bottom, orange on the sides and black roots in the back. The store manager said only bleach was applied then why did it not lift the dark spot out of my hair and why did it leave an orange tint on the sides?? At one point it was lavender and I was then put in a bleach bath... wth????  She said she would refund my money, duh!!!  She said it does not look that bad on camera.. um try looking at it in person!  Now I have to go to a corporate party looking like a flipping clown! I have a $800 credit card with this company and I will cut up this card and never return! Stay away if u like your hair!! They will ruin it!  My scalp feels like it's burning still. I am beyond upset! Still waiting for a district manager to call me. I was waiting all morning for a store manager to call and I had to call her!  What a flipping joke!",2021,PA,Pensilvania,28.05033429,-82.69949329,Y,12,0
2004,Dn9WngLhC-utqIS07IlP2A,THOXisAF58kiwXUv0h-w3g,5.0,"i was referred to this Ulta location by a friend.  i got my hair highlighted and boy i could not be happier with the results!

my stylist was Sue and she was so attentive, helpful and PATIENT in helping me create the perfect look!  i was at the salon for almost 4 hrs... so this was not an easy job.  i was pretty nervous the whole time with bleaching my hair-- but Sue nailed it!! got exactly what i was going for and gave very helpful suggestions since sometimes what you picture in your head might be hard to execute.. anyway, i was very happy with the whole experience.  would def return for a touch up!! highly recommend!",2015,FL,Florida,39.869889113,-74.9212994952,Y,4,1
2005,xn6_LbNtgV6THUmtVENwSg,THOXisAF58kiwXUv0h-w3g,3.0,I love ulta in general & they have been great about accepting returns but I will say that the staff doesn't seem knowledgable about the products. Also I have found they seem short staffed at times where I'd be looking for someone to assist me and there is no one available.,2015,FL,Florida,39.869889113,-74.9212994952,Y,10,1
2006,JfRW7uF15zcH8pUxDlqzeA,THOXisAF58kiwXUv0h-w3g,5.0,"For the second time in one month at Ulta MarltonDana and Dana (one Dana is a hairstylist and one Dana is a makeup artist) did an amazing job getting my daughter ready for a prom. Not only are they both highly skilled (they don't rush their work, they are very detail oriented) but they are also absolutely lovely to deal with. Very professional services, a wonderful friendly atmosphere, and extremely reasonable prices. Altogether a pleasure!",2017,FL,Florida,39.869889113,-74.9212994952,Y,5,1
2007,vcApLzyIESjaK_r8TTVebA,THOXisAF58kiwXUv0h-w3g,4.0,"I like this Ulta. Ulta in general isn't my first choice of makeup stores, but it is definitely worth a stop. The hair section is great, and I like that they do carry drugstore lines within the higher end brands, so I can pick up my mascara and something more at the same time. The staff has always been quite helpful and nice, never overbearing or just too much. Check-out is quick and painless as well.",2010,FL,Florida,39.869889113,-74.9212994952,Y,7,1
2008,spM_zDSTSszPmKS3l2o3wQ,THOXisAF58kiwXUv0h-w3g,5.0,Need to get make up done and everywhere I called was booked.  Got an appointment at Ulta in Marlton with Natalie.  Was extremely satisfied she did a wonderful job.  Brought in a picture and it was pretty much spot on. I am so happy that it turned out so great.  Thank you Natalie.,2017,FL,Florida,39.869889113,-74.9212994952,Y,6,1
2009,QVoy32vmYsjcusOu5ITpDw,THOXisAF58kiwXUv0h-w3g,4.0,"Ok so I checked in for Ulta on my iPhone Yelp app yesterday while I was waiting to get my brows done, and I was probably not as pleasant about the wait since I was cranky and a little hung over. So I wanted to come back and review the salon with a better attitude. I have never had my hair done there since I have a favorite stylist in the city, but I have had facials and waxings at Ulta by Karen the esthetician. She is wonderful at her job and always friendly, and despite my 20 minute wait for a service that takes 5 minutes, I was in a much better mood when I left. I am a client for life (or as long as I live in the area) and highly recommend Karen's services.",2010,FL,Florida,39.869889113,-74.9212994952,Y,1,1
2010,2Pwzml8GbxNmMc2uWRg_8Q,THOXisAF58kiwXUv0h-w3g,3.0,"Free Standing Beauty Salon & Supply Store.  Never had an Ulta around here until I would say at least 5 years ago when this one opened.  They originated in Illinois and presently have over 250 stores in the U.S.  There is only one of them in our surrounding area.

I am not a huge makeup person (which half of their store seems to be made up of) but they do have a great selection of perfumes, fragrances and atomizers as well as great hair products.  I usually stop here for those two items only.  They also have a small salon in the back of the store .  You'll find a huge selection of  at least 100 different hairdryers, flatirons and curling irons.  I checked them out once and thought hmmm...should I spend $150 for a hairdryer or $49.....don't they both blow hot air out?? 

Always quick checkout service at the register, always friendly, competent women working the register and throughout the store.  Always neat and well-kept throughout the entire store.",2008,FL,Florida,39.869889113,-74.9212994952,Y,11,1
2011,eK6nuHgVbLkDiYsoLp3ugQ,THOXisAF58kiwXUv0h-w3g,4.0,"I go here a lot. The salespeople are very nice. They don't bother me when I'm going around and around the store browsing. In other words they give me my space, but are willing to assist if I need it. I mostly go here for hair stuff. I wish they had more Benefits and Two Faced products.",2009,FL,Florida,39.869889113,-74.9212994952,Y,12,1
2012,9P5caPzBHz1A2fXe7_5gJQ,THOXisAF58kiwXUv0h-w3g,5.0,Great hair and make up for wedding gorgeous went to Jatel did beautiful up do and make up was gorgeous,2015,FL,Florida,39.869889113,-74.9212994952,Y,9,1
2013,0RhYp1ysfx9LX9o2Jvzr-A,THOXisAF58kiwXUv0h-w3g,5.0,Love this ulta. Staff is always on point. One girl dealt with a rude customer with composer and class while Sam in the prestige cosmetic department helped without overselling.,2018,FL,Florida,39.869889113,-74.9212994952,Y,6,1
2014,CAydyfyddhiGOQeT1eNgSA,THOXisAF58kiwXUv0h-w3g,1.0,"the lady at the cash register was curt and rude. did not get her name but she was wearing a hijab. I just asked if instead of crediting my card back for the amount I had returned if she can give it in cash instead . she could have said ""i'm sorry but we only credit in the original form of payment."" she just gladly said ""no"" without any explanation like I was a bother. i've been to other ulta locations here and on the west coast where i live (just visiting my kids here) and i've never encountered an ulta employee like her. she needs more training in customer service.",2019,FL,Florida,39.869889113,-74.9212994952,Y,8,0
2015,mJXHjSvLZVz0OXwHb9U8Ig,THOXisAF58kiwXUv0h-w3g,5.0,I just had an absolutely amazing experience with Alecia!  I went in needing help with eyelashes due to having no experience with these and she spent a great amount of time explaining from the start to finish process and finding out what would be best for me.  Her customer service is the best I have seen in a long time!  Thank you so much!,2019,FL,Florida,39.869889113,-74.9212994952,Y,6,1
2016,jbsvMi_sxgfn3ixPgKwvmw,THOXisAF58kiwXUv0h-w3g,5.0,"I go to the Ulta in Marlton nj. Love the store the salon is great.  my stylist is Marta and she is the best!! Marta is always very helpful and does a great job cutting and coloring my hair. Dana in the facial room is great as well. The staff is very helpful, the boots no 7 representative was especially helpful unfortunately I can't remember her name. She was very knowledgeable with the #7 skin care line.",2019,FL,Florida,39.869889113,-74.9212994952,Y,6,1
2017,6ZqPB8BQBhBTwMxoYfFS2g,THOXisAF58kiwXUv0h-w3g,5.0,"Came in today to grab a couple things. Kylie over at the Clinique station was so attentive not just to me, but to other customers. She was by herself but she excelled at making sure everyone was being taken care of without making anyone else feel like they didn't have her attention. She's also the cutest and super nice and funny. And she knows about a ton of different products! Best service I've had anywhere in a long time",2017,FL,Florida,39.869889113,-74.9212994952,Y,9,1
2018,scMLUgV1SzTe9TjBBuf3tg,THOXisAF58kiwXUv0h-w3g,5.0,"This store is great! I love seeing all the displays of new products upon first walking in! They have every new line of cosmetics and even some indie brands like Milk makeup. There are samples throughout the store so you can test many things before buying. the staff is always well put-together and welcoming, I never get embarrassed when I have to ask a question. this is one of the bigger, cleaner stores in the area..  go check it out! 

PS. They take manufactures coupons 
PPS. The clearance section is NO JOKE! I get lip colors for $.49 and mascaras for $3. A great place to help make money stretch- everything is super affordable!",2018,FL,Florida,39.869889113,-74.9212994952,Y,2,1
